Jahr,KW,Datum,SKU,POS_ID,Warengruppe,Preis,EK,VK_UVP,Verkäufe,Lagerbestand,Deckungsbeitrag,RW,Kalenderwoche,Monat,Saison
2024,23,2024-06-03,TSHIRT014,POS001,T-Shirts,25.93,15.72,26.22,16,45,163.36,2.65,21,May,Winter
2024,23,2024-06-03,TSHIRT015,POS001,T-Shirts,22.6,13.47,25.31,1,31,9.13,15.5,1,December,Winter
2024,23,2024-06-03,TSHIRT016,POS001,T-Shirts,17.2,12.0,19.28,6,25,31.2,3.57,8,February,Winter
2024,23,2024-06-03,TSHIRT017,POS001,T-Shirts,15.82,11.49,20.15,16,19,69.28,1.12,29,July,Winter
2024,23,2024-06-03,TSHIRT018,POS001,T-Shirts,17.15,12.29,21.13,2,8,9.72,2.67,32,August,Sommer
2024,23,2024-06-03,TSHIRT019,POS001,T-Shirts,26.19,18.76,32.11,23,46,170.89,1.92,38,September,Herbst
2024,23,2024-06-03,TSHIRT020,POS001,T-Shirts,17.95,12.96,24.57,5,7,24.95,1.17,5,January,Winter
2024,23,2024-06-03,TSHIRT021,POS001,T-Shirts,13.13,10.64,16.17,14,25,34.86,1.67,47,November,Herbst
2024,23,2024-06-03,TSHIRT022,POS001,T-Shirts,24.95,16.28,29.3,12,35,104.04,2.69,22,May,Winter
2024,23,2024-06-03,TSHIRT023,POS001,T-Shirts,23.69,16.6,25.11,24,55,170.16,2.2,47,November,Herbst
2024,23,2024-06-03,TSHIRT024,POS001,T-Shirts,26.19,16.2,28.84,3,30,29.97,7.5,34,August,Sommer
2024,23,2024-06-03,TSHIRT025,POS001,T-Shirts,15.98,12.58,22.39,1,5,3.4,2.5,1,December,Winter
2024,23,2024-06-03,TSHIRT026,POS001,T-Shirts,22.17,18.6,30.77,12,45,42.84,3.46,26,June,Winter
2024,23,2024-06-03,TSHIRT027,POS001,T-Shirts,18.53,12.71,19.2,23,58,133.86,2.42,43,October,Winter
2024,23,2024-06-03,TSHIRT028,POS001,T-Shirts,17.71,12.1,22.45,4,28,22.44,5.6,10,March,Winter
2024,23,2024-06-03,TSHIRT029,POS001,T-Shirts,13.35,11.72,17.81,16,34,26.08,2.0,30,July,Winter
2024,23,2024-06-03,TSHIRT030,POS001,T-Shirts,16.03,10.22,16.61,14,17,81.34,1.13,50,December,Winter
2024,23,2024-06-03,TSHIRT031,POS001,T-Shirts,13.9,11.22,19.62,13,32,34.84,2.29,18,April,Frühjahr
2024,23,2024-06-03,TSHIRT032,POS001,T-Shirts,21.84,14.33,22.59,13,35,97.63,2.5,17,April,Frühjahr
2024,23,2024-06-03,TSHIRT033,POS001,T-Shirts,22.83,15.66,24.69,13,29,93.21,2.07,26,June,Winter
2024,23,2024-06-03,TSHIRT034,POS001,T-Shirts,15.74,10.09,19.74,20,37,113.0,1.76,8,February,Winter
2024,23,2024-06-03,TSHIRT035,POS001,T-Shirts,16.58,11.66,20.64,3,10,14.76,2.5,47,November,Herbst
2024,23,2024-06-03,TSHIRT036,POS001,T-Shirts,23.13,18.43,32.07,17,40,79.9,2.22,40,September,Herbst
2024,23,2024-06-03,TSHIRT037,POS001,T-Shirts,20.4,15.45,23.94,11,39,54.45,3.25,49,December,Winter
2024,23,2024-06-03,TSHIRT038,POS001,T-Shirts,26.48,18.19,36.01,18,27,149.22,1.42,12,March,Winter
2024,23,2024-06-03,TSHIRT039,POS001,T-Shirts,20.73,14.39,24.34,23,26,145.82,1.08,27,June,Winter
2024,23,2024-06-03,TSHIRT040,POS001,T-Shirts,19.1,13.31,21.61,25,32,144.75,1.23,8,February,Winter
2024,23,2024-06-03,TSHIRT041,POS001,T-Shirts,14.44,10.65,16.15,4,35,15.16,7.0,25,June,Winter
2024,23,2024-06-03,TSHIRT042,POS001,T-Shirts,20.1,13.88,22.83,8,44,49.76,4.89,46,November,Herbst
2024,23,2024-06-03,TSHIRT043,POS001,T-Shirts,18.86,13.0,22.71,20,45,117.2,2.14,4,January,Winter
2024,23,2024-06-03,TSHIRT044,POS001,T-Shirts,23.16,14.01,25.35,10,50,91.5,4.55,33,August,Sommer
2024,23,2024-06-03,TSHIRT045,POS001,T-Shirts,30.72,16.69,30.97,23,44,322.69,1.83,1,December,Winter
2024,23,2024-06-03,TSHIRT046,POS001,T-Shirts,29.14,15.77,30.1,17,24,227.29,1.33,19,May,Winter
2024,23,2024-06-03,TSHIRT047,POS001,T-Shirts,28.31,19.04,31.78,1,17,9.27,8.5,31,July,Winter
2024,23,2024-06-03,TSHIRT048,POS001,T-Shirts,25.55,19.88,35.77,6,12,34.02,1.71,16,April,Frühjahr
2024,23,2024-06-03,TSHIRT049,POS001,T-Shirts,22.56,14.62,27.45,16,37,127.04,2.18,14,March,Winter
2024,23,2024-06-03,TSHIRT050,POS001,T-Shirts,14.84,12.18,19.97,9,42,23.94,4.2,48,November,Herbst
2024,23,2024-06-03,TSHIRT051,POS001,T-Shirts,29.74,18.7,34.0,16,16,176.64,0.94,5,January,Winter
2024,23,2024-06-03,TSHIRT052,POS001,T-Shirts,16.71,14.16,23.04,2,36,5.1,12.0,41,October,Winter
2024,23,2024-06-03,TSHIRT053,POS001,T-Shirts,31.6,17.19,32.54,24,33,345.84,1.32,26,June,Winter
2024,23,2024-06-03,TSHIRT054,POS001,T-Shirts,31.4,19.75,38.15,8,43,93.2,4.78,28,July,Winter
2024,23,2024-06-03,TSHIRT055,POS001,T-Shirts,21.93,15.59,28.2,7,12,44.38,1.5,2,January,Winter
2024,23,2024-06-03,TSHIRT056,POS001,T-Shirts,12.01,10.18,16.95,6,44,10.98,6.29,50,December,Winter
2024,23,2024-06-03,TSHIRT057,POS001,T-Shirts,24.43,15.14,30.03,22,59,204.38,2.57,6,February,Winter
2024,23,2024-06-03,TSHIRT058,POS001,T-Shirts,22.8,13.83,26.57,1,33,8.97,16.5,9,February,Winter
2024,23,2024-06-03,TSHIRT059,POS001,T-Shirts,28.19,16.29,31.41,11,50,130.9,4.17,33,August,Sommer
2024,23,2024-06-03,TSHIRT060,POS001,T-Shirts,19.41,13.39,26.7,4,38,24.08,7.6,41,October,Winter
2024,23,2024-06-03,TSHIRT061,POS001,T-Shirts,18.92,12.88,20.32,11,15,66.44,1.25,25,June,Winter
2024,23,2024-06-03,TSHIRT062,POS001,T-Shirts,25.33,16.93,29.45,1,17,8.4,8.5,48,November,Herbst
2024,23,2024-06-03,TSHIRT063,POS001,T-Shirts,28.07,19.55,31.28,15,30,127.8,1.88,13,March,Winter
2024,23,2024-06-03,TSHIRT064,POS001,T-Shirts,31.59,18.72,36.73,20,32,257.4,1.52,9,February,Winter
2024,23,2024-06-03,TSHIRT065,POS001,T-Shirts,28.28,16.44,30.84,5,27,59.2,4.5,13,March,Winter
2024,23,2024-06-03,TSHIRT066,POS001,T-Shirts,26.36,18.25,36.05,23,63,186.53,2.62,31,July,Winter
2024,23,2024-06-03,TSHIRT067,POS001,T-Shirts,16.45,12.7,20.64,22,28,82.5,1.22,41,October,Winter
2024,23,2024-06-03,TSHIRT068,POS001,T-Shirts,31.05,19.13,31.31,1,5,11.92,2.5,11,March,Winter
2024,23,2024-06-03,TSHIRT069,POS001,T-Shirts,17.45,13.97,21.25,8,16,27.84,1.78,4,January,Winter
2024,23,2024-06-03,TSHIRT070,POS001,T-Shirts,14.37,10.52,17.0,24,62,92.4,2.48,34,August,Sommer
2024,23,2024-06-03,TSHIRT071,POS001,T-Shirts,25.04,18.49,35.08,12,34,78.6,2.62,38,September,Herbst
2024,23,2024-06-03,TSHIRT072,POS001,T-Shirts,19.01,14.48,24.73,5,37,22.65,6.17,46,November,Herbst
2024,23,2024-06-03,TSHIRT073,POS001,T-Shirts,14.83,10.82,18.0,11,25,44.11,2.08,4,January,Winter
2024,23,2024-06-03,TSHIRT074,POS001,T-Shirts,15.92,10.04,17.45,11,31,64.68,2.58,38,September,Herbst
2024,23,2024-06-03,TSHIRT075,POS001,T-Shirts,29.69,15.31,30.43,22,37,316.36,1.61,19,May,Winter
2024,23,2024-06-03,TSHIRT076,POS001,T-Shirts,29.22,15.86,31.51,25,38,334.0,1.46,6,February,Winter
2024,23,2024-06-03,TSHIRT077,POS001,T-Shirts,27.26,19.41,32.51,7,42,54.95,5.25,34,August,Sommer
2024,23,2024-06-03,TSHIRT078,POS001,T-Shirts,18.62,11.33,22.25,22,44,160.38,1.91,18,April,Frühjahr
2024,23,2024-06-03,TSHIRT079,POS001,T-Shirts,21.96,14.31,22.26,16,51,122.4,3.0,13,March,Winter
2024,23,2024-06-03,TSHIRT080,POS001,T-Shirts,12.63,10.37,17.21,0,22,0.0,22.0,41,October,Winter
2024,23,2024-06-03,TSHIRT081,POS001,T-Shirts,25.07,16.17,30.53,0,35,0.0,35.0,23,June,Winter
2024,23,2024-06-03,TSHIRT082,POS001,T-Shirts,15.1,10.54,17.8,19,43,86.64,2.15,19,May,Winter
2024,23,2024-06-03,TSHIRT083,POS001,T-Shirts,22.77,13.89,24.08,14,32,124.32,2.13,45,November,Herbst
2024,23,2024-06-03,TSHIRT084,POS001,T-Shirts,14.81,10.09,17.48,10,22,47.2,2.0,11,March,Winter
2024,23,2024-06-03,TSHIRT085,POS001,T-Shirts,27.96,19.62,31.94,17,40,141.78,2.22,1,December,Winter
2024,23,2024-06-03,TSHIRT086,POS001,T-Shirts,13.96,10.48,19.9,15,16,52.2,1.0,24,June,Winter
2024,23,2024-06-03,TSHIRT087,POS001,T-Shirts,15.34,12.15,20.01,12,41,38.28,3.15,7,February,Winter
2024,23,2024-06-03,TSHIRT088,POS001,T-Shirts,25.6,14.53,28.06,0,0,0.0,0.0,25,June,Winter
2024,23,2024-06-03,TSHIRT089,POS001,T-Shirts,29.19,16.85,29.56,23,24,283.82,1.0,21,May,Winter
2024,23,2024-06-03,TSHIRT090,POS001,T-Shirts,15.17,11.25,18.47,0,40,0.0,40.0,15,April,Frühjahr
2024,23,2024-06-03,TSHIRT091,POS001,T-Shirts,26.97,16.07,27.31,19,53,207.1,2.65,1,December,Winter
2024,23,2024-06-03,TSHIRT092,POS001,T-Shirts,27.04,15.87,29.7,2,2,22.34,0.67,12,March,Winter
2024,23,2024-06-03,TSHIRT093,POS001,T-Shirts,28.16,18.06,31.86,22,34,222.2,1.48,7,February,Winter
2024,23,2024-06-03,TSHIRT094,POS001,T-Shirts,31.04,16.34,31.09,24,47,352.8,1.88,15,April,Frühjahr
2024,23,2024-06-03,TSHIRT095,POS001,T-Shirts,18.45,12.41,21.65,24,31,144.96,1.24,21,May,Winter
2024,23,2024-06-03,TSHIRT096,POS001,T-Shirts,26.14,17.96,34.24,8,44,65.44,4.89,19,May,Winter
2024,23,2024-06-03,TSHIRT097,POS001,T-Shirts,23.1,13.43,23.77,22,39,212.74,1.7,29,July,Winter
2024,23,2024-06-03,TSHIRT098,POS001,T-Shirts,17.3,14.42,21.64,0,2,0.0,2.0,25,June,Winter
2024,23,2024-06-03,TSHIRT099,POS001,T-Shirts,18.11,11.44,20.37,18,39,120.06,2.05,33,August,Sommer
2024,23,2024-06-03,TSHIRT100,POS001,T-Shirts,25.86,17.34,30.72,19,29,161.88,1.45,49,December,Winter
2024,24,2024-06-10,TSHIRT001,POS001,T-Shirts,32.23,19.47,34.31,9,15,114.84,1.5,32,August,Sommer
2024,24,2024-06-10,TSHIRT002,POS001,T-Shirts,31.87,19.68,32.34,20,51,243.8,2.43,49,December,Winter
2024,24,2024-06-10,TSHIRT003,POS001,T-Shirts,19.05,15.32,25.18,14,46,52.22,3.07,35,August,Sommer
2024,24,2024-06-10,TSHIRT004,POS001,T-Shirts,20.79,16.44,25.09,17,32,73.95,1.78,44,October,Winter
2024,24,2024-06-10,TSHIRT005,POS001,T-Shirts,32.12,18.25,35.36,20,22,277.4,1.05,38,September,Herbst
2024,24,2024-06-10,TSHIRT006,POS001,T-Shirts,16.93,11.65,22.78,5,18,26.4,3.0,26,June,Winter
2024,24,2024-06-10,TSHIRT007,POS001,T-Shirts,18.35,16.82,26.22,13,42,19.89,3.0,11,March,Winter
2024,24,2024-06-10,TSHIRT008,POS001,T-Shirts,27.66,16.52,30.06,9,22,100.26,2.2,35,August,Sommer
2024,24,2024-06-10,TSHIRT009,POS001,T-Shirts,24.03,17.59,33.99,24,60,154.56,2.4,8,February,Winter
2024,24,2024-06-10,TSHIRT010,POS001,T-Shirts,20.44,12.71,25.26,23,52,177.79,2.17,46,November,Herbst
2024,24,2024-06-10,TSHIRT011,POS001,T-Shirts,22.78,15.37,29.75,9,48,66.69,4.8,14,March,Winter
2024,24,2024-06-10,TSHIRT012,POS001,T-Shirts,19.89,13.42,20.5,20,58,129.4,2.76,10,March,Winter
2024,24,2024-06-10,TSHIRT013,POS001,T-Shirts,22.97,16.77,31.68,12,28,74.4,2.15,2,January,Winter
2024,24,2024-06-10,TSHIRT014,POS001,T-Shirts,20.25,13.78,24.69,11,34,71.17,2.83,46,November,Herbst
2024,24,2024-06-10,TSHIRT015,POS001,T-Shirts,28.65,18.13,31.07,3,4,31.56,1.0,9,February,Winter
2024,24,2024-06-10,TSHIRT016,POS001,T-Shirts,22.17,18.95,29.55,25,47,80.5,1.81,3,January,Winter
2024,24,2024-06-10,TSHIRT017,POS001,T-Shirts,16.29,11.26,22.28,13,45,65.39,3.21,21,May,Winter
2024,24,2024-06-10,TSHIRT018,POS001,T-Shirts,25.48,16.4,31.24,0,30,0.0,30.0,26,June,Winter
2024,24,2024-06-10,TSHIRT019,POS001,T-Shirts,18.29,13.91,23.85,17,27,74.46,1.5,8,February,Winter
2024,24,2024-06-10,TSHIRT020,POS001,T-Shirts,13.39,11.3,17.21,3,5,6.27,1.25,48,November,Herbst
2024,24,2024-06-10,TSHIRT021,POS001,T-Shirts,31.01,16.6,31.72,17,32,244.97,1.78,2,January,Winter
2024,24,2024-06-10,TSHIRT022,POS001,T-Shirts,17.75,10.15,19.87,12,25,91.2,1.92,6,February,Winter
2024,24,2024-06-10,TSHIRT023,POS001,T-Shirts,19.6,15.82,24.24,2,42,7.56,14.0,28,July,Winter
2024,24,2024-06-10,TSHIRT024,POS001,T-Shirts,21.42,14.06,21.93,10,11,73.6,1.0,29,July,Winter
2024,24,2024-06-10,TSHIRT025,POS001,T-Shirts,21.86,16.2,25.56,6,39,33.96,5.57,26,June,Winter
2024,24,2024-06-10,TSHIRT026,POS001,T-Shirts,28.05,19.95,32.7,21,55,170.1,2.5,25,June,Winter
2024,24,2024-06-10,TSHIRT027,POS001,T-Shirts,13.91,10.24,16.73,4,4,14.68,0.8,12,March,Winter
2024,24,2024-06-10,TSHIRT028,POS001,T-Shirts,30.44,18.11,30.77,5,17,61.65,2.83,5,January,Winter
2024,24,2024-06-10,TSHIRT029,POS001,T-Shirts,21.45,17.24,27.29,16,52,67.36,3.06,34,August,Sommer
2024,24,2024-06-10,TSHIRT030,POS001,T-Shirts,21.78,16.0,25.43,1,25,5.78,12.5,48,November,Herbst
2024,24,2024-06-10,TSHIRT031,POS001,T-Shirts,17.1,13.9,22.68,19,33,60.8,1.65,37,September,Herbst
2024,24,2024-06-10,TSHIRT032,POS001,T-Shirts,29.26,16.13,30.71,19,53,249.47,2.65,15,April,Frühjahr
2024,24,2024-06-10,TSHIRT033,POS001,T-Shirts,16.03,11.48,19.69,23,61,104.65,2.54,44,October,Winter
2024,24,2024-06-10,TSHIRT034,POS001,T-Shirts,23.77,18.17,27.79,12,30,67.2,2.31,36,September,Herbst
2024,24,2024-06-10,TSHIRT035,POS001,T-Shirts,17.27,14.02,21.06,21,23,68.25,1.05,15,April,Frühjahr
2024,24,2024-06-10,TSHIRT036,POS001,T-Shirts,21.57,19.47,30.0,19,48,39.9,2.4,43,October,Winter
2024,24,2024-06-10,TSHIRT037,POS001,T-Shirts,20.96,10.92,21.82,3,12,30.12,3.0,48,November,Herbst
2024,24,2024-06-10,TSHIRT038,POS001,T-Shirts,26.36,14.8,26.58,24,37,277.44,1.48,23,June,Winter
2024,24,2024-06-10,TSHIRT039,POS001,T-Shirts,31.12,19.82,32.47,11,12,124.3,1.0,6,February,Winter
2024,24,2024-06-10,TSHIRT040,POS001,T-Shirts,26.52,19.29,35.29,4,5,28.92,1.0,46,November,Herbst
2024,24,2024-06-10,TSHIRT041,POS001,T-Shirts,22.26,12.17,24.09,9,36,90.81,3.6,50,December,Winter
2024,24,2024-06-10,TSHIRT042,POS001,T-Shirts,26.22,18.8,32.23,12,25,89.04,1.92,44,October,Winter
2024,24,2024-06-10,TSHIRT043,POS001,T-Shirts,30.96,18.69,31.61,10,26,122.7,2.36,43,October,Winter
2024,24,2024-06-10,TSHIRT044,POS001,T-Shirts,25.52,14.12,26.6,11,39,125.4,3.25,45,November,Herbst
2024,24,2024-06-10,TSHIRT045,POS001,T-Shirts,16.03,13.25,20.72,12,30,33.36,2.31,21,May,Winter
2024,24,2024-06-10,TSHIRT046,POS001,T-Shirts,20.86,15.29,24.74,12,25,66.84,1.92,23,June,Winter
2024,24,2024-06-10,TSHIRT047,POS001,T-Shirts,27.56,16.89,27.72,20,39,213.4,1.86,43,October,Winter
2024,24,2024-06-10,TSHIRT048,POS001,T-Shirts,15.77,10.44,18.81,11,51,58.63,4.25,16,April,Frühjahr
2024,24,2024-06-10,TSHIRT049,POS001,T-Shirts,14.7,13.17,19.98,1,16,1.53,8.0,47,November,Herbst
2024,24,2024-06-10,TSHIRT050,POS001,T-Shirts,24.99,12.94,25.1,14,45,168.7,3.0,15,April,Frühjahr
2024,24,2024-06-10,TSHIRT051,POS001,T-Shirts,22.99,16.11,29.11,3,10,20.64,2.5,25,June,Winter
2024,24,2024-06-10,TSHIRT052,POS001,T-Shirts,14.27,10.71,18.71,14,40,49.84,2.67,36,September,Herbst
2024,24,2024-06-10,TSHIRT053,POS001,T-Shirts,18.17,11.71,19.28,13,25,83.98,1.79,11,March,Winter
2024,24,2024-06-10,TSHIRT054,POS001,T-Shirts,22.1,13.65,22.52,8,48,67.6,5.33,15,April,Frühjahr
2024,24,2024-06-10,TSHIRT055,POS001,T-Shirts,19.2,15.22,23.99,18,38,71.64,2.0,4,January,Winter
2024,24,2024-06-10,TSHIRT056,POS001,T-Shirts,23.57,16.01,24.89,18,27,136.08,1.42,21,May,Winter
2024,24,2024-06-10,TSHIRT057,POS001,T-Shirts,16.05,10.52,20.88,18,56,99.54,2.95,13,March,Winter
2024,24,2024-06-10,TSHIRT058,POS001,T-Shirts,25.09,19.13,35.83,6,10,35.76,1.43,22,May,Winter
2024,24,2024-06-10,TSHIRT059,POS001,T-Shirts,28.07,17.92,33.65,23,48,233.45,2.0,19,May,Winter
2024,24,2024-06-10,TSHIRT060,POS001,T-Shirts,23.77,18.43,27.95,23,55,122.82,2.29,34,August,Sommer
2024,24,2024-06-10,TSHIRT061,POS001,T-Shirts,23.08,13.4,24.74,1,11,9.68,5.5,14,March,Winter
2024,24,2024-06-10,TSHIRT062,POS001,T-Shirts,32.34,18.18,36.2,7,11,99.12,1.38,4,January,Winter
2024,24,2024-06-10,TSHIRT063,POS001,T-Shirts,17.77,13.38,21.16,0,16,0.0,16.0,48,November,Herbst
2024,24,2024-06-10,TSHIRT064,POS001,T-Shirts,19.23,13.32,26.57,15,53,88.65,3.31,46,November,Herbst
2024,24,2024-06-10,TSHIRT065,POS001,T-Shirts,27.88,18.17,28.32,15,53,145.65,3.31,27,June,Winter
2024,24,2024-06-10,TSHIRT066,POS001,T-Shirts,15.24,12.32,20.69,2,17,5.84,5.67,29,July,Winter
2024,24,2024-06-10,TSHIRT067,POS001,T-Shirts,21.76,19.84,30.24,11,47,21.12,3.92,47,November,Herbst
2024,24,2024-06-10,TSHIRT068,POS001,T-Shirts,19.81,10.66,21.23,10,16,91.5,1.45,28,July,Winter
2024,24,2024-06-10,TSHIRT069,POS001,T-Shirts,21.4,15.55,28.83,3,19,17.55,4.75,35,August,Sommer
2024,24,2024-06-10,TSHIRT070,POS001,T-Shirts,16.04,12.69,22.25,23,34,77.05,1.42,8,February,Winter
2024,24,2024-06-10,TSHIRT071,POS001,T-Shirts,25.86,19.77,32.44,13,46,79.17,3.29,16,April,Frühjahr
2024,24,2024-06-10,TSHIRT072,POS001,T-Shirts,24.37,16.7,29.17,19,36,145.73,1.8,42,October,Winter
2024,24,2024-06-10,TSHIRT073,POS001,T-Shirts,17.64,12.96,20.45,10,42,46.8,3.82,36,September,Herbst
2024,24,2024-06-10,TSHIRT074,POS001,T-Shirts,29.3,17.02,31.09,19,37,233.32,1.85,30,July,Winter
2024,24,2024-06-10,TSHIRT075,POS001,T-Shirts,23.76,14.78,28.89,2,30,17.96,10.0,18,April,Frühjahr
2024,24,2024-06-10,TSHIRT076,POS001,T-Shirts,21.75,13.96,23.81,18,41,140.22,2.16,2,January,Winter
2024,24,2024-06-10,TSHIRT077,POS001,T-Shirts,20.15,16.04,28.56,0,35,0.0,35.0,49,December,Winter
2024,24,2024-06-10,TSHIRT078,POS001,T-Shirts,12.21,10.04,15.43,20,27,43.4,1.29,13,March,Winter
2024,24,2024-06-10,TSHIRT079,POS001,T-Shirts,25.8,19.28,32.36,18,39,117.36,2.05,4,January,Winter
2024,24,2024-06-10,TSHIRT080,POS001,T-Shirts,32.48,17.98,34.72,3,18,43.5,4.5,26,June,Winter
2024,24,2024-06-10,TSHIRT081,POS001,T-Shirts,20.46,16.44,26.4,13,49,52.26,3.5,25,June,Winter
2024,24,2024-06-10,TSHIRT082,POS001,T-Shirts,17.64,13.36,24.51,3,5,12.84,1.25,30,July,Winter
2024,24,2024-06-10,TSHIRT083,POS001,T-Shirts,26.3,17.81,33.87,12,46,101.88,3.54,11,March,Winter
2024,24,2024-06-10,TSHIRT084,POS001,T-Shirts,17.03,12.79,23.05,13,45,55.12,3.21,7,February,Winter
2024,24,2024-06-10,TSHIRT085,POS001,T-Shirts,18.73,13.16,21.78,5,15,27.85,2.5,31,July,Winter
2024,24,2024-06-10,TSHIRT086,POS001,T-Shirts,19.62,14.26,22.73,19,35,101.84,1.75,44,October,Winter
2024,24,2024-06-10,TSHIRT087,POS001,T-Shirts,18.05,13.53,23.48,22,35,99.44,1.52,10,March,Winter
2024,24,2024-06-10,TSHIRT088,POS001,T-Shirts,22.32,15.61,28.73,15,24,100.65,1.5,39,September,Herbst
2024,24,2024-06-10,TSHIRT089,POS001,T-Shirts,16.3,11.86,23.24,19,20,84.36,1.0,13,March,Winter
2024,24,2024-06-10,TSHIRT090,POS001,T-Shirts,14.21,11.83,19.55,20,41,47.6,1.95,31,July,Winter
2024,24,2024-06-10,TSHIRT091,POS001,T-Shirts,28.98,18.98,32.01,24,48,240.0,1.92,7,February,Winter
2024,24,2024-06-10,TSHIRT092,POS001,T-Shirts,21.0,19.32,29.35,0,39,0.0,39.0,49,December,Winter
2024,24,2024-06-10,TSHIRT093,POS001,T-Shirts,27.44,17.16,27.49,21,57,215.88,2.59,42,October,Winter
2024,24,2024-06-10,TSHIRT094,POS001,T-Shirts,34.3,18.71,34.56,20,21,311.8,1.0,42,October,Winter
2024,24,2024-06-10,TSHIRT095,POS001,T-Shirts,19.36,12.24,24.31,23,62,163.76,2.58,36,September,Herbst
2024,24,2024-06-10,TSHIRT096,POS001,T-Shirts,24.69,16.19,30.1,21,37,178.5,1.68,20,May,Winter
2024,24,2024-06-10,TSHIRT097,POS001,T-Shirts,14.94,11.61,18.59,15,53,49.95,3.31,4,January,Winter
2024,24,2024-06-10,TSHIRT098,POS001,T-Shirts,23.18,14.27,26.95,25,53,222.75,2.04,7,February,Winter
2024,24,2024-06-10,TSHIRT099,POS001,T-Shirts,22.34,16.87,29.35,23,43,125.81,1.79,1,December,Winter
2024,24,2024-06-10,TSHIRT100,POS001,T-Shirts,17.66,14.25,22.18,17,34,57.97,1.89,44,October,Winter
2024,25,2024-06-17,TSHIRT001,POS001,T-Shirts,20.97,15.17,29.5,13,44,75.4,3.14,45,November,Herbst
2024,25,2024-06-17,TSHIRT002,POS001,T-Shirts,21.42,12.53,24.31,24,55,213.36,2.2,42,October,Winter
2024,25,2024-06-17,TSHIRT003,POS001,T-Shirts,26.09,19.09,32.48,12,48,84.0,3.69,47,November,Herbst
2024,25,2024-06-17,TSHIRT004,POS001,T-Shirts,14.15,10.55,18.13,14,51,50.4,3.4,13,March,Winter
2024,25,2024-06-17,TSHIRT005,POS001,T-Shirts,23.56,14.82,25.36,2,10,17.48,3.33,22,May,Winter
2024,25,2024-06-17,TSHIRT006,POS001,T-Shirts,32.05,18.15,32.46,6,15,83.4,2.14,21,May,Winter
2024,25,2024-06-17,TSHIRT007,POS001,T-Shirts,23.12,12.36,23.6,20,48,215.2,2.29,22,May,Winter
2024,25,2024-06-17,TSHIRT008,POS001,T-Shirts,22.24,16.53,28.5,0,21,0.0,21.0,28,July,Winter
2024,25,2024-06-17,TSHIRT009,POS001,T-Shirts,14.55,13.38,20.53,3,10,3.51,2.5,9,February,Winter
2024,25,2024-06-17,TSHIRT010,POS001,T-Shirts,16.31,14.16,22.78,3,43,6.45,10.75,26,June,Winter
2024,25,2024-06-17,TSHIRT011,POS001,T-Shirts,21.88,15.99,30.68,6,42,35.34,6.0,9,February,Winter
2024,25,2024-06-17,TSHIRT012,POS001,T-Shirts,28.34,17.58,34.74,25,64,269.0,2.46,15,April,Frühjahr
2024,25,2024-06-17,TSHIRT013,POS001,T-Shirts,23.05,12.45,23.8,21,25,222.6,1.14,10,March,Winter
2024,25,2024-06-17,TSHIRT014,POS001,T-Shirts,27.69,19.02,32.39,22,47,190.74,2.04,24,June,Winter
2024,25,2024-06-17,TSHIRT015,POS001,T-Shirts,17.82,13.27,25.06,14,36,63.7,2.4,42,October,Winter
2024,25,2024-06-17,TSHIRT016,POS001,T-Shirts,22.99,15.17,26.79,22,25,172.04,1.09,8,February,Winter
2024,25,2024-06-17,TSHIRT017,POS001,T-Shirts,27.01,18.77,36.88,9,45,74.16,4.5,24,June,Winter
2024,25,2024-06-17,TSHIRT018,POS001,T-Shirts,26.44,18.86,29.17,25,34,189.5,1.31,16,April,Frühjahr
2024,25,2024-06-17,TSHIRT019,POS001,T-Shirts,21.36,14.51,25.68,22,57,150.7,2.48,49,December,Winter
2024,25,2024-06-17,TSHIRT020,POS001,T-Shirts,33.01,19.43,37.66,19,52,258.02,2.6,26,June,Winter
2024,25,2024-06-17,TSHIRT021,POS001,T-Shirts,23.68,14.35,23.72,1,40,9.33,20.0,27,June,Winter
2024,25,2024-06-17,TSHIRT022,POS001,T-Shirts,16.72,11.53,20.36,8,46,41.52,5.11,37,September,Herbst
2024,25,2024-06-17,TSHIRT023,POS001,T-Shirts,19.8,15.14,24.8,13,15,60.58,1.07,4,January,Winter
2024,25,2024-06-17,TSHIRT024,POS001,T-Shirts,25.43,16.33,27.59,1,2,9.1,1.0,50,December,Winter
2024,25,2024-06-17,TSHIRT025,POS001,T-Shirts,22.79,13.42,23.76,15,47,140.55,2.94,24,June,Winter
2024,25,2024-06-17,TSHIRT026,POS001,T-Shirts,19.36,15.39,26.63,22,26,87.34,1.13,19,May,Winter
2024,25,2024-06-17,TSHIRT027,POS001,T-Shirts,27.73,18.29,29.01,8,46,75.52,5.11,36,September,Herbst
2024,25,2024-06-17,TSHIRT028,POS001,T-Shirts,19.19,13.14,25.78,20,57,121.0,2.71,39,September,Herbst
2024,25,2024-06-17,TSHIRT029,POS001,T-Shirts,17.53,11.05,19.18,9,31,58.32,3.1,10,March,Winter
2024,25,2024-06-17,TSHIRT030,POS001,T-Shirts,19.09,14.99,24.54,18,24,73.8,1.26,25,June,Winter
2024,25,2024-06-17,TSHIRT031,POS001,T-Shirts,16.58,10.7,19.38,13,13,76.44,0.93,18,April,Frühjahr
2024,25,2024-06-17,TSHIRT032,POS001,T-Shirts,18.96,14.88,25.38,24,41,97.92,1.64,19,May,Winter
